task,category,metric,model_key,llm_full,llm_demographics,llm_card,floor,ridge,beats_floor,beats_summary_reference,beats_ridge,delta_vs_floor,delta_vs_ridge
liver_stiffness,phenotype_recovery,r2,gemini-3.7-flash,-0.1546935648344858,-0.0746780985794095,-0.1634612444172969,0.1592200893938703,0.0830602714943886,False,False,False,-0.3198365225576316,-0.2455955899565832
liver_stiffness,phenotype_recovery,r2,gpt-5.4-nano,-8.479412312874148,-5.25830076485435,-3.365322002176282,0.1592200893938703,0.0830602714943886,False,False,False,-8.638632402268017,-8.562472584368537
liver_stiffness,phenotype_recovery,r2,gpt-5.6-luna,-1.1756343845781014,-1.185642297438751,-1.5848659040640536,0.1592200893938703,0.0830602714943886,False,False,False,-1.334854473971972,-1.25869465607249
liver_stiffness,phenotype_recovery,r2,llama-3.3-70b,-0.4804825714617542,-1.7070061572760111,-2.2536630262150696,0.1592200893938703,0.0830602714943886,False,False,False,-0.6397026608556245,-0.5635428429561429
liver_stiffness,phenotype_recovery,r2,llama-4-maverick,-0.2855078198177661,-0.4420278298458713,-1.0634395923524682,0.1592200893938703,0.0830602714943886,False,False,False,-0.4447279092116364,-0.3685680913121547
liver_stiffness,phenotype_recovery,r2,nova-pro,-1.0646574039018142,-0.994008721071173,-2.613151627800818,0.1592200893938703,0.0830602714943886,False,False,False,-1.2238774932956846,-1.1477176753962028
liver_stiffness,phenotype_recovery,r2,pixtral-large,-0.3125796452570792,-0.8827194810232593,-0.4077729767783737,0.1592200893938703,0.0830602714943886,False,False,False,-0.4740217352831247,-0.3961674774027225
lumbar_spine_bmd,phenotype_recovery,r2,claude-haiku-4.5,-0.1669321223353725,-0.1407433065542334,-0.084223468428823,0.1371015828853445,0.1868216978945397,False,False,False,-0.3040337052207171,-0.3537538202299123
lumbar_spine_bmd,phenotype_recovery,r2,claude-opus-4.8,-0.2807365270115858,-0.1943164580964975,-0.0473791922993471,0.1371015828853445,0.1868216978945397,False,False,False,-0.4178381098969304,-0.4675582249061255
lumbar_spine_bmd,phenotype_recovery,r2,claude-sonnet-5,-0.4842627658660292,-0.4091479408484537,-0.4655197677554541,0.1371015828853445,0.1868216978945397,False,False,False,-0.6213643487513738,-0.671084463760569
lumbar_spine_bmd,phenotype_recovery,r2,deepseek-v4-pro,-0.1141307892834466,-0.2486637254095278,-0.0822362828161908,0.1371015828853445,0.1868216978945397,False,False,False,-0.2512323721687912,-0.3009524871779864
lumbar_spine_bmd,phenotype_recovery,r2,gemini-3.1-flash-lite,0.0618748829845838,0.0925781226359961,0.1217841579783619,0.1371015828853445,0.1868216978945397,False,False,False,-0.0752266999007607,-0.1249468149099558
lumbar_spine_bmd,phenotype_recovery,r2,gemini-3.7-flash,0.0910339963686117,-0.0536292572549412,0.0954208584068264,0.1371015828853445,0.1868216978945397,False,False,False,-0.0460827795939152,-0.0962426889309784
lumbar_spine_bmd,phenotype_recovery,r2,gpt-5.4-nano,-0.1458555666689367,-0.2175286109713858,-0.126379807174326,0.1371015828853445,0.1868216978945397,False,False,False,-0.2829571495542813,-0.3326772645634764
lumbar_spine_bmd,phenotype_recovery,r2,gpt-5.6-luna,-0.1116419239093775,-0.136129464915637,-0.1574358001555396,0.1371015828853445,0.1868216978945397,False,False,False,-0.2487435067947221,-0.2984636218039173
lumbar_spine_bmd,phenotype_recovery,r2,llama-3.3-70b,-0.902504164046452,-0.8267378780061663,-0.9236624895720024,0.1371015828853445,0.1868216978945397,False,False,False,-1.0396057469317963,-1.0893258619409916
lumbar_spine_bmd,phenotype_recovery,r2,llama-4-maverick,-0.2715678018649541,-0.1960769335056025,-0.0641365814825027,0.1371015828853445,0.1868216978945397,False,False,False,-0.4086693847502987,-0.4583894997594938
lumbar_spine_bmd,phenotype_recovery,r2,nova-pro,-1.0385753718020738,-0.800219542723313,-0.734549503741802,0.1371015828853445,0.1868216978945397,False,False,False,-1.1756769546874184,-1.2253970696966134
lumbar_spine_bmd,phenotype_recovery,r2,pixtral-large,-0.5279535991097468,-0.6485271582579664,-0.466541778881526,0.1371015828853445,0.1868216978945397,False,False,False,-0.6650551819950914,-0.7147752970042865
maximum_bilateral_grip_strength,phenotype_recovery,r2,claude-haiku-4.5,0.6414859121210681,0.6478468514067376,0.6209848412872438,0.6560956654591992,0.6682993997946824,False,False,False,-0.014609753338131,-0.0268134876736143
maximum_bilateral_grip_strength,phenotype_recovery,r2,claude-opus-4.8,0.5971676084525721,0.5887374657398212,0.6226306221215347,0.6560956654591992,0.6682993997946824,False,False,False,-0.058928057006627,-0.0711317913421103
maximum_bilateral_grip_strength,phenotype_recovery,r2,claude-sonnet-5,0.5584424645919284,0.5814825292802982,0.592313604401743,0.6560956654591992,0.6682993997946824,False,False,False,-0.0976532008672708,-0.109856935202754
maximum_bilateral_grip_strength,phenotype_recovery,r2,deepseek-v4-pro,0.5862679347356354,0.6079052786605823,0.5532247458321309,0.6560956654591992,0.6682993997946824,False,False,False,-0.0698277307235637,-0.082031465059047
maximum_bilateral_grip_strength,phenotype_recovery,r2,gemini-3.1-flash-lite,0.5255521043765438,0.5996783536153629,0.5264257061270299,0.6560956654591992,0.6682993997946824,False,False,False,-0.1305435610826554,-0.1427472954181387
maximum_bilateral_grip_strength,phenotype_recovery,r2,gemini-3.7-flash,0.6242330112238899,0.6366419905680365,0.6306737342653717,0.6560956654591992,0.6682993997946824,False,False,False,-0.0431016982358173,-0.0561377800624668
maximum_bilateral_grip_strength,phenotype_recovery,r2,gpt-5.4-nano,0.3072726142273826,0.3845814159480433,0.3783923121393435,0.6560956654591992,0.6682993997946824,False,False,False,-0.3488230512318165,-0.3610267855672998
maximum_bilateral_grip_strength,phenotype_recovery,r2,gpt-5.6-luna,0.6253924360536816,0.6496156672431872,0.6382568913223077,0.6560956654591992,0.6682993997946824,False,False,False,-0.0307032294055176,-0.0429069637410008
maximum_bilateral_grip_strength,phenotype_recovery,r2,llama-3.3-70b,0.6263522852707547,0.6129800400411445,0.623132563849675,0.6560956654591992,0.6682993997946824,False,False,False,-0.0297433801884444,-0.0419471145239277
maximum_bilateral_grip_strength,phenotype_recovery,r2,llama-4-maverick,0.5344597702732474,0.5942952416103076,0.5694862317385079,0.6560956654591992,0.6682993997946824,False,False,False,-0.1216358951859517,-0.133839629521435
maximum_bilateral_grip_strength,phenotype_recovery,r2,nova-pro,0.6129251587837395,0.6338004395573569,0.6169594982759505,0.6560956654591992,0.6682993997946824,False,False,False,-0.0407036375140432,-0.0531560900234603
maximum_bilateral_grip_strength,phenotype_recovery,r2,pixtral-large,0.4494163788564173,0.5227710022514807,0.4771631073407681,0.6560956654591992,0.6682993997946824,False,False,False,-0.2066792866027819,-0.2188830209382651
minimum_bilateral_abi,phenotype_recovery,r2,claude-haiku-4.5,-0.1871410650809277,-0.1185665249374685,-0.1269316010310353,0.01763873197004,0.0166143514809251,False,False,False,-0.2047797970509678,-0.2037554165618529
minimum_bilateral_abi,phenotype_recovery,r2,claude-opus-4.8,0.0187415872143469,0.0063689081253831,0.0122212807535821,0.01763873197004,0.0166143514809251,True,True,True,0.0011028552443068,0.0021272357334217
minimum_bilateral_abi,phenotype_recovery,r2,claude-sonnet-5,-0.0448711587443351,-0.0420403915491738,-0.0345022811530704,0.01763873197004,0.0166143514809251,False,False,False,-0.0625098907143751,-0.0614855102252602
minimum_bilateral_abi,phenotype_recovery,r2,deepseek-v4-pro,-0.0435034847062234,-0.0250557883782056,-0.0612514408286959,0.01763873197004,0.0166143514809251,False,False,False,-0.0611422166762635,-0.0601178361871486
minimum_bilateral_abi,phenotype_recovery,r2,gemini-3.1-flash-lite,-0.0676127154245644,-0.0602336368933571,-0.0551446172166627,0.01763873197004,0.0166143514809251,False,False,False,-0.0852514473946045,-0.0842270669054896
minimum_bilateral_abi,phenotype_recovery,r2,gemini-3.7-flash,-0.0290564355174318,0.0020114350272134,-0.0144006534301266,0.01763873197004,0.0166143514809251,False,False,False,-0.0454741194767206,-0.0444819629272766
minimum_bilateral_abi,phenotype_recovery,r2,gpt-5.4-nano,-0.3365037925919139,-0.4587992966974805,-0.3704729989338504,0.01763873197004,0.0166143514809251,False,False,False,-0.3541425245619539,-0.353118144072839
minimum_bilateral_abi,phenotype_recovery,r2,gpt-5.6-luna,-0.0176130971010397,0.0159426263921651,-0.010265824942812,0.01763873197004,0.0166143514809251,False,False,False,-0.0352518290710798,-0.0342274485819649
minimum_bilateral_abi,phenotype_recovery,r2,llama-3.3-70b,-0.0716203184199608,-0.083865772017007,-0.0725108968633825,0.01763873197004,0.0166143514809251,False,False,False,-0.0892590503900009,-0.088234669900886
minimum_bilateral_abi,phenotype_recovery,r2,llama-4-maverick,-0.0581026099037409,-0.0093752464993903,-0.1125869268173522,0.01763873197004,0.0166143514809251,False,False,False,-0.075741341873781,-0.0747169613846661
minimum_bilateral_abi,phenotype_recovery,r2,nova-pro,-0.9010987193481984,-0.9410157174372716,-0.555681508792554,0.01763873197004,0.0166143514809251,False,False,False,-0.9187374513182386,-0.9177130708291236
minimum_bilateral_abi,phenotype_recovery,r2,pixtral-large,-0.2240258372208783,-0.2390808721561923,-0.2306347238369159,0.01763873197004,0.0166143514809251,False,False,False,-0.2295319009447362,-0.2272831746281332
minimum_nocturnal_spo2,phenotype_recovery,r2,claude-haiku-4.5,-1.7276231302755725,-1.1480177759500392,-1.5283824700418482,-0.0894055302826071,-0.0813324772507742,False,False,False,-1.6382175999929651,-1.6462906530247985
minimum_nocturnal_spo2,phenotype_recovery,r2,claude-opus-4.8,-0.0588915119095636,-0.1044850707261231,-0.0362788744997351,-0.0894055302826071,-0.0813324772507742,True,True,True,0.0305140183730434,0.0224409653412105
minimum_nocturnal_spo2,phenotype_recovery,r2,claude-sonnet-5,-0.1606606563870207,-0.0760044416323106,-0.1398894389617064,-0.0894055302826071,-0.0813324772507742,False,False,False,-0.0712551261044136,-0.0793281791362465
minimum_nocturnal_spo2,phenotype_recovery,r2,deepseek-v4-pro,-1.1064016843000295,-1.0541299090063003,-0.96140827471942,-0.0894055302826071,-0.0813324772507742,False,False,False,-1.0169961540174224,-1.0250692070492553
minimum_nocturnal_spo2,phenotype_recovery,r2,gemini-3.1-flash-lite,-1.503571422693175,-1.2036409356155828,-0.9730460490215468,-0.0894055302826071,-0.0813324772507742,False,False,False,-1.4141658924105676,-1.4222389454424005
minimum_nocturnal_spo2,phenotype_recovery,r2,gemini-3.7-flash,-0.4248578932177327,-0.3688147714364498,-0.1961023440676237,-0.0894055302826071,-0.0813324772507742,False,False,False,-0.3174592135867671,-0.3269656510366536
minimum_nocturnal_spo2,phenotype_recovery,r2,gpt-5.4-nano,-0.6352927954620431,-1.144371764380702,-0.9489111710911872,-0.0894055302826071,-0.0813324772507742,False,False,False,-0.545887265179436,-0.5539603182112689
minimum_nocturnal_spo2,phenotype_recovery,r2,gpt-5.6-luna,-0.7273269662880382,-0.91839270388118,-0.3663595447904317,-0.0894055302826071,-0.0813324772507742,False,False,False,-0.637921436005431,-0.645994489037264
minimum_nocturnal_spo2,phenotype_recovery,r2,llama-3.3-70b,-0.8725781746664791,-0.5516309474989705,-0.3724976114054776,-0.0894055302826071,-0.0813324772507742,False,False,False,-0.783172644383872,-0.7912456974157049
minimum_nocturnal_spo2,phenotype_recovery,r2,llama-4-maverick,-0.2104035482353514,-0.3299730858964409,-1.2885819566612295,-0.0894055302826071,-0.0813324772507742,False,False,False,-0.1209980179527443,-0.1290710709845772
minimum_nocturnal_spo2,phenotype_recovery,r2,nova-pro,-0.3481908676098963,-0.5398458595980828,-0.2451204530100492,-0.0894055302826071,-0.0813324772507742,False,False,False,-0.2587853373272892,-0.2668583903591222
minimum_nocturnal_spo2,phenotype_recovery,r2,pixtral-large,-0.7979277666892486,-1.081771544812748,-0.3598409180452528,-0.0894055302826071,-0.0813324772507742,False,False,False,-0.7037225588259755,-0.7091048864108509
qt_interval,phenotype_recovery,r2,claude-haiku-4.5,-0.0368565671474663,0.0126767607321243,-0.0292778954587149,-0.0061281910082355,0.0980686821783353,False,False,False,-0.0307283761392307,-0.1349252493258016
qt_interval,phenotype_recovery,r2,claude-opus-4.8,-0.1735990118282395,-0.2259027249567327,-0.3270145342242661,-0.0061281910082355,0.0980686821783353,False,False,False,-0.1674708208200039,-0.2716676940065748
qt_interval,phenotype_recovery,r2,claude-sonnet-5,-0.1357056533844824,-0.2180194559369501,-0.2663561514446326,-0.0061281910082355,0.0980686821783353,False,False,False,-0.1295774623762469,-0.2337743355628178
qt_interval,phenotype_recovery,r2,deepseek-v4-pro,-0.169486947859319,-0.218635902916418,-0.2242637012230888,-0.0061281910082355,0.0980686821783353,False,False,False,-0.1633587568510834,-0.2675556300376543
qt_interval,phenotype_recovery,r2,gemini-3.1-flash-lite,-0.1438064919264301,-0.1276918426514008,-0.3269492633676165,-0.0061281910082355,0.0980686821783353,False,False,False,-0.1376783009181945,-0.2418751741047654
qt_interval,phenotype_recovery,r2,gemini-3.7-flash,-0.1373229201659098,-0.1729498440441701,-0.1883574777484398,-0.0061281910082355,0.0980686821783353,False,False,False,-0.1311947291576742,-0.2353916023442451
qt_interval,phenotype_recovery,r2,gpt-5.4-nano,-0.2253950627383474,-0.1758617348587567,-0.3166292156995847,-0.0061281910082355,0.0980686821783353,False,False,False,-0.2192668717301118,-0.3234637449166827
qt_interval,phenotype_recovery,r2,gpt-5.6-luna,-0.0994658233091803,-0.0529712164224958,-0.1179737373280258,-0.0061281910082355,0.0980686821783353,False,False,False,-0.0933376323009447,-0.1975345054875156
qt_interval,phenotype_recovery,r2,llama-3.3-70b,-0.6324059940113265,-0.5012442075740884,-0.1558689088511344,-0.0061281910082355,0.0980686821783353,False,False,False,-0.6262778030030909,-0.7304746761896618
qt_interval,phenotype_recovery,r2,llama-4-maverick,-0.0975392451904082,-0.0804421128727472,-0.2377094976928928,-0.0061281910082355,0.0980686821783353,False,False,False,-0.0914110541821726,-0.1956079273687435
qt_interval,phenotype_recovery,r2,nova-pro,-0.2266859752365271,-0.3627394497637777,-0.5279472402611531,-0.0061281910082355,0.0980686821783353,False,False,False,-0.2205577842282915,-0.3247546574148624
qt_interval,phenotype_recovery,r2,pixtral-large,-0.2819123722794383,-0.1563747579901682,-0.2562754302509824,-0.0061281910082355,0.0980686821783353,False,False,False,-0.2757841812712027,-0.3799810544577736
resting_hr,phenotype_recovery,r2,claude-haiku-4.5,-0.5599499691433785,-0.855550544423684,-0.8327874631065029,0.0153253095835342,0.1078633055360865,False,False,False,-0.5752752787269128,-0.667813274679465
resting_hr,phenotype_recovery,r2,claude-opus-4.8,-0.0876759346574433,-0.3994103430116806,-0.2296057434315863,0.0153253095835342,0.1078633055360865,False,False,False,-0.1030012442409776,-0.1955392401935299
resting_hr,phenotype_recovery,r2,gemini-3.1-flash-lite,-0.6139424006185168,-1.1973162460244478,-0.8628786591986009,0.0153253095835342,0.1078633055360865,False,False,False,-0.6292677102020511,-0.7218057061546034
resting_hr,phenotype_recovery,r2,gemini-3.1-pro,-0.2703396784202261,-0.6261625811151086,-0.3600741410863766,0.0153253095835342,0.1078633055360865,False,False,False,-0.2856649880037604,-0.3782029839563127
resting_hr,phenotype_recovery,r2,gemini-3.7-flash,-0.0748096021332866,-0.320678036315501,-0.2630738626047033,0.0153253095835342,0.1078633055360865,False,False,False,-0.0901349117168209,-0.1826729076693732
resting_hr,phenotype_recovery,r2,gpt-5.4-nano,-1.26049378048722,-1.016968745623764,-1.260014557722648,0.0153253095835342,0.1078633055360865,False,False,False,-1.2758190900707542,-1.3683570860233067
resting_hr,phenotype_recovery,r2,gpt-5.6-luna,-0.5959715469470579,-0.6983654776439916,-0.9099423282026322,0.0153253095835342,0.1078633055360865,False,False,False,-0.6112968565305922,-0.7038348524831445
resting_hr,phenotype_recovery,r2,grok-4.3,-1.3563383334016668,-1.7110430496458808,-1.75057892772309,0.0153253095835342,0.1078633055360865,False,False,False,-1.371663642985201,-1.4642016389377537
resting_hr,phenotype_recovery,r2,llama-3.3-70b,-1.507772727006492,-1.352584421745851,-1.6251024338659272,0.0153253095835342,0.1078633055360865,False,False,False,-1.5230980365900262,-1.6156360325425787
resting_hr,phenotype_recovery,r2,llama-4-maverick,-0.5969236028393416,-0.6339898862697884,-0.7751037064686022,0.0153253095835342,0.1078633055360865,False,False,False,-0.6122489124228759,-0.7047869083754282
resting_hr,phenotype_recovery,r2,nova-pro,-0.5055581853644302,-0.3933401879937657,-0.5713562696448051,0.0153253095835342,0.1078633055360865,False,False,False,-0.5208834949479645,-0.6134214909005168
resting_hr,phenotype_recovery,r2,pixtral-large,-0.8037146153891208,-1.004349212823362,-0.7708678884007323,0.0153253095835342,0.1078633055360865,False,False,False,-0.8190399249726551,-0.9115779209252074
sbp,phenotype_recovery,r2,claude-haiku-4.5,0.1998035287370345,0.1567141735618004,0.2036212205196086,0.3824172608429026,0.3843177760206638,False,False,False,-0.182613732105868,-0.1845142472836293
sbp,phenotype_recovery,r2,claude-opus-4.8,0.3230215994284728,0.3206104256710577,0.3098783385547194,0.3824172608429026,0.3843177760206638,False,False,False,-0.0593956614144297,-0.061296176592191
sbp,phenotype_recovery,r2,gemini-3.1-flash-lite,0.3362948745734595,0.2754068274591242,0.2882546013528023,0.3824172608429026,0.3843177760206638,False,False,False,-0.046122386269443,-0.0480229014472043
sbp,phenotype_recovery,r2,gemini-3.1-pro,0.3828695323729427,0.3669132354488715,0.3863267300398249,0.3824172608429026,0.3843177760206638,True,True,False,0.0004522715300401,-0.0014482436477211
sbp,phenotype_recovery,r2,gemini-3.7-flash,0.3361495485116093,0.3007596103495928,0.3275425502236264,0.3824172608429026,0.3843177760206638,False,False,False,-0.0464829533502559,-0.0467283035653515
sbp,phenotype_recovery,r2,gpt-5.4-nano,0.2169063151437982,0.1629385731028286,0.2158839301927373,0.3824172608429026,0.3843177760206638,False,False,False,-0.1655109456991044,-0.1674114608768656
sbp,phenotype_recovery,r2,gpt-5.6-luna,0.2762164617845308,0.2950567116341378,0.2782021342906374,0.3824172608429026,0.3843177760206638,False,False,False,-0.1062007990583717,-0.108101314236133
sbp,phenotype_recovery,r2,grok-4.3,0.3277021131928671,0.2527666150457477,0.3115803435599537,0.3824172608429026,0.3843177760206638,False,False,False,-0.0547151476500354,-0.0566156628277967
sbp,phenotype_recovery,r2,llama-3.3-70b,0.2555796510960655,0.2722687557307236,0.2198375459861461,0.3824172608429026,0.3843177760206638,False,False,False,-0.1268376097468371,-0.1287381249245983
sbp,phenotype_recovery,r2,llama-4-maverick,0.2497673040031904,0.2349917730515005,0.2693370521092076,0.3824172608429026,0.3843177760206638,False,False,False,-0.1326499568397121,-0.1345504720174734
sbp,phenotype_recovery,r2,nova-pro,0.23643209478718,0.2506391087892049,0.2573495728926493,0.3824172608429026,0.3843177760206638,False,False,False,-0.1459851660557225,-0.1478856812334837
sbp,phenotype_recovery,r2,pixtral-large,0.290891763552579,0.2420581668878155,0.2634987021620859,0.3824172608429026,0.3843177760206638,False,False,False,-0.0915254972903235,-0.0934260124680848
sleep_efficiency,phenotype_recovery,r2,claude-haiku-4.5,-1.4390656535471051,-1.2811078506675675,-1.3931779960403068,0.0297509350778434,0.0520061254407172,False,False,False,-1.468816588624949,-1.4910717789878225
sleep_efficiency,phenotype_recovery,r2,claude-opus-4.8,-0.2624604905328196,-0.2361794629309737,-0.6638500166436634,0.0297509350778434,0.0520061254407172,False,False,False,-0.292211425610663,-0.3144666159735368
sleep_efficiency,phenotype_recovery,r2,claude-sonnet-5,-0.1669209720261222,-0.2845157105231939,-0.4400572996702345,0.0297509350778434,0.0520061254407172,False,False,False,-0.1966719071039656,-0.2189270974668394
sleep_efficiency,phenotype_recovery,r2,deepseek-v4-pro,-1.5343174167380664,-1.117281482871114,-0.6244231752350893,0.0297509350778434,0.0520061254407172,False,False,False,-1.56406835181591,-1.5863235421787838
sleep_efficiency,phenotype_recovery,r2,gemini-3.1-flash-lite,-0.6150743449656824,-1.0164237263153746,-0.57150993424366,0.0297509350778434,0.0520061254407172,False,False,False,-0.6448252800435258,-0.6670804704063996
sleep_efficiency,phenotype_recovery,r2,gemini-3.7-flash,-0.5545215423522887,-0.5460780348927037,-0.5459352436744251,0.0297509350778434,0.0520061254407172,False,False,False,-0.5861598591748991,-0.6045063578334253
sleep_efficiency,phenotype_recovery,r2,gpt-5.4-nano,-1.5740428896331506,-1.891981434774873,-1.7430699890872012,0.0297509350778434,0.0520061254407172,False,False,False,-1.6037938247109942,-1.626049015073868
sleep_efficiency,phenotype_recovery,r2,gpt-5.6-luna,-0.2294964385369196,-0.2735965929745616,-0.0470987333054384,0.0297509350778434,0.0520061254407172,False,False,False,-0.259247373614763,-0.2815025639776368
sleep_efficiency,phenotype_recovery,r2,llama-3.3-70b,-0.4247996386909809,-1.3273815789669443,-0.4150076685843384,0.0297509350778434,0.0520061254407172,False,False,False,-0.4545505737688243,-0.4768057641316982
sleep_efficiency,phenotype_recovery,r2,llama-4-maverick,-0.4192041028037931,-0.4628490047460949,-0.5658274285206368,0.0297509350778434,0.0520061254407172,False,False,False,-0.4489550378816366,-0.4712102282445104
sleep_efficiency,phenotype_recovery,r2,nova-pro,-0.3043790614662041,-0.4150076685843384,-0.3975709248780652,0.0297509350778434,0.0520061254407172,False,False,False,-0.3341299965440475,-0.3563851869069213
sleep_efficiency,phenotype_recovery,r2,pixtral-large,-0.9942328498835932,-1.869196809582771,-0.8279707379029217,0.0297509350778434,0.0520061254407172,False,False,False,-1.0239837849614366,-1.0462389753243104
thigh_ankle_pwv,phenotype_recovery,r2,claude-haiku-4.5,-0.0037297688155466,-0.1552295112973798,-0.056151727903605,0.1865657694897793,0.3245867423101953,False,False,False,-0.1902955383053259,-0.328316511125742
thigh_ankle_pwv,phenotype_recovery,r2,claude-opus-4.8,-0.319168440881209,-0.192555895148502,-0.5685827943858339,0.1865657694897793,0.3245867423101953,False,False,False,-0.5057342103709883,-0.6437551831914043
thigh_ankle_pwv,phenotype_recovery,r2,gemini-3.1-flash-lite,-1.4817928115040573,-2.682250060273684,-0.2423555532078212,0.1865657694897793,0.3245867423101953,False,False,False,-1.6683585809938366,-1.8063795538142529
thigh_ankle_pwv,phenotype_recovery,r2,gemini-3.1-pro,-0.023800256946201,0.0575558404465,0.0121859020940867,0.1865657694897793,0.3245867423101953,False,False,False,-0.2103660264359803,-0.3483869992563964
thigh_ankle_pwv,phenotype_recovery,r2,gemini-3.7-flash,0.0035698220699439,0.053199006993146,-0.6430716432097336,0.1865657694897793,0.3245867423101953,False,False,False,-0.1776877920808168,-0.315664575927477
thigh_ankle_pwv,phenotype_recovery,r2,gpt-5.4-nano,-0.4169078040756542,-1.0516418035049422,-0.8342611088205021,0.1865657694897793,0.3245867423101953,False,False,False,-0.6034735735654335,-0.7414945463858496
thigh_ankle_pwv,phenotype_recovery,r2,gpt-5.6-luna,-0.7998531827972812,-1.2746574978690477,-0.624449556324002,0.1865657694897793,0.3245867423101953,False,False,False,-0.9864189522870606,-1.1244399251074766
thigh_ankle_pwv,phenotype_recovery,r2,grok-4.3,-0.0954926597311569,-0.603420017434787,-0.2474714263112964,0.1865657694897793,0.3245867423101953,False,False,False,-0.2820584292209362,-0.4200794020413523
thigh_ankle_pwv,phenotype_recovery,r2,llama-3.3-70b,-0.2774077054869857,-0.2443590730028331,-0.6741700119895031,0.1865657694897793,0.3245867423101953,False,False,False,-0.463973474976765,-0.601994447797181
thigh_ankle_pwv,phenotype_recovery,r2,llama-4-maverick,-0.2778625477911296,-0.3476125469573665,-0.044589942915201,0.1865657694897793,0.3245867423101953,False,False,False,-0.4644283172809089,-0.602449290101325
thigh_ankle_pwv,phenotype_recovery,r2,nova-pro,-0.1967255502863394,-0.4005854940402913,-0.7948066656725892,0.1865657694897793,0.3245867423101953,False,False,False,-0.3832913197761187,-0.5213122925965348
thigh_ankle_pwv,phenotype_recovery,r2,pixtral-large,-0.4408652248750739,-0.9575140694685992,-0.4203844883956811,0.1865657694897793,0.3245867423101953,False,False,False,-0.6274309943648533,-0.7654519671852693
tsh,phenotype_recovery,r2,claude-haiku-4.5,-0.1116311900358917,-0.0618313152758456,-0.1540467058532666,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.092949571173402,-0.1113793208553444
tsh,phenotype_recovery,r2,claude-opus-4.8,-0.1620535121431645,-0.1370293305126118,-0.1219381497533611,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.1433718932806749,-0.1618016429626172
tsh,phenotype_recovery,r2,gemini-3.1-flash-lite,-0.1456638972262389,-0.1671287262980292,-0.1362679257799244,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.1269822783637493,-0.1454120280456916
tsh,phenotype_recovery,r2,gemini-3.1-pro,-0.2410928816915407,-0.2466250204256563,-0.2270982381828539,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.2224112628290511,-0.2408410125109934
tsh,phenotype_recovery,r2,gemini-3.7-flash,-0.1563267513297652,-0.1806165840479763,-0.1356592106919667,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.1376451324672756,-0.1560748821492179
tsh,phenotype_recovery,r2,gpt-5.4-nano,-0.1669869080252204,-0.3775612951599612,-0.2118938480242718,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.1483052891627307,-0.1667350388446731
tsh,phenotype_recovery,r2,gpt-5.6-luna,-0.2051151798029329,-0.2170874467686161,-0.2358545969578558,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.1864335609404432,-0.2048633106223856
tsh,phenotype_recovery,r2,grok-4.3,-0.1832510525970385,-0.1926274065301121,-0.1760368755817378,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.1645694337345489,-0.1829991834164912
tsh,phenotype_recovery,r2,llama-3.3-70b,-0.0174609960035891,-0.0018540381253631,-0.0014963454672589,-0.0186816188624896,-0.0002518691805473,True,True,False,0.0012206228589004,-0.0172091268230418
tsh,phenotype_recovery,r2,llama-4-maverick,-0.0766940337454711,-0.0494226659730989,-0.0375634705203926,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.0580124148829814,-0.0764421645649238
tsh,phenotype_recovery,r2,nova-pro,-0.0102568729638246,-0.0384733961762464,0.0002581141336432,-0.0186816188624896,-0.0002518691805473,True,True,False,0.008424745898665,-0.0100050037832772
tsh,phenotype_recovery,r2,pixtral-large,-0.1925763192560454,-0.3184818357087962,-0.1327216515633225,-0.0186816188624896,-0.0002518691805473,False,False,False,-0.1738947003935558,-0.1923244500754981
urate,phenotype_recovery,r2,claude-haiku-4.5,0.3965545113229786,0.3385304051067191,0.3954833774396528,0.4850470661371669,0.5130252322943999,False,False,False,-0.0884925548141883,-0.1164707209714213
urate,phenotype_recovery,r2,claude-opus-4.8,0.4473354012184556,0.4339103055039665,0.4474072455642884,0.4850470661371669,0.5130252322943999,False,False,False,-0.0377116649187113,-0.0656898310759442
urate,phenotype_recovery,r2,gemini-3.1-flash-lite,0.4121621511798135,0.4924057541709171,0.4173022875589441,0.4850470661371669,0.5130252322943999,False,False,False,-0.0728849149573535,-0.1008630811145864
urate,phenotype_recovery,r2,gemini-3.1-pro,0.4816878840334923,0.4574240890544958,0.4988129635583721,0.4850470661371669,0.5130252322943999,False,False,False,-0.0033591821036746,-0.0313373482609076
urate,phenotype_recovery,r2,gemini-3.7-flash,0.4362398326189491,0.4516602131274529,0.4471536132524847,0.4850470661371669,0.5130252322943999,False,False,False,-0.0447132896019857,-0.0727165373886689
urate,phenotype_recovery,r2,gpt-5.4-nano,0.3966415953785336,0.3547345707441054,0.3915101674049585,0.4850470661371669,0.5130252322943999,False,False,False,-0.0884054707586333,-0.1163836369158662
urate,phenotype_recovery,r2,gpt-5.6-luna,0.3951012961459054,0.4513956953087049,0.4278002704560927,0.4850470661371669,0.5130252322943999,False,False,False,-0.0899457699912615,-0.1179239361484945
